0	19981	1
1	41506	1
2	9214	1
3	18078	1
3	18080	1
3	21929	1
4	9741	1
4	42495	1
4	42503	1
4	42504	1
5	8928	1
5	8945	1
5	22896	1
6	8978	1
6	9276	1
6	10102	1
7	9087	1
7	9108	1
7	9875	1
7	39783	1
7	40509	1
8	9819	1
9	9714	1
9	11723	1
10	43469	1
10	43470	1
11	11980	1
12	8963	1
12	38070	1
13	44698	1
14	37500	1
15	9700	1
16	9425	1
17	40505	1
18	41348	1
18	44793	1
19	8989	1
20	8993	1
20	8997	1
20	9175	1
20	9337	1
20	9457	1
21	8928	1
21	8983	1
21	8985	1
21	9075	1
21	9605	1
21	10194	1
21	13214	1
22	31248	1
23	9926	1
24	9055	1
25	41581	1
25	43340	1
26	10748	1
26	10749	1
26	64197	1
27	38070	1
28	9027	1
28	9032	1
28	42549	1
29	38070	1
30	8949	1
30	18582	1
31	8998	1
31	9107	1
31	14868	1
32	9627	1
33	23400	1
34	9545	1
34	9546	1
35	9493	1
36	10748	1
37	25806	1
38	8928	1
39	9185	1
40	26736	1
41	9327	1
42	8928	1
42	9153	1
42	9605	1
42	10194	1
42	11772	1
42	16576	1
42	30581	1
43	9074	1
43	36960	1
44	36844	1
45	43469	1
46	8928	1
46	9304	1
47	9386	1
47	45586	1
48	8928	1
48	8979	1
48	8989	1
48	9044	1
48	10697	1
49	47829	1
50	42546	1
51	42735	1
52	23060	1
53	46006	1
54	32934	1
55	8945	1
56	9276	1
56	9327	1
57	8982	1
58	8964	1
59	45700	1
60	40792	1
60	41607	1
61	16102	1
62	8984	1
63	11032	1
63	63859	1
64	41529	1
65	11330	1
66	41580	1
67	8928	1
67	8945	1
68	9055	1
68	27741	1
69	8928	1
69	8945	1
70	9494	1
71	8984	1
71	30294	1
72	10689	1
73	8925	1
73	8936	1
73	9045	1
73	9276	1
74	39782	1
75	12600	1
76	43208	1
77	41048	1
78	18080	1
79	42736	1
80	38070	1
81	9295	1
82	9823	1
82	9824	1
83	52161	1
84	9022	1
84	9715	1
85	8936	1
85	28626	1
86	9627	1
87	9545	1
88	10690	1
89	45420	1
89	45421	1
90	9002	1
91	39782	1
92	11980	1
92	14025	1
92	18080	1
92	21929	1
93	8937	1
93	8950	1
93	19818	1
93	19819	1
93	30581	1
94	9741	1
95	8928	1
95	8950	1
95	23400	1
96	41586	1
97	37617	1
98	31220	1
99	8937	1
99	8992	1
99	8998	1
99	9176	1
99	10697	1
100	8928	1
100	8929	1
100	8933	1
100	8937	1
100	8944	1
100	8945	1
100	8950	1
100	8971	1
100	8997	1
100	9105	1
100	9110	1
100	9153	1
100	9175	1
100	9276	1
100	9458	1
100	9552	1
100	11331	1
100	11772	1
100	13215	1
100	16711	1
100	17567	1
100	17797	1
100	17802	1
100	23401	1
100	30578	1
100	30580	1
100	30581	1
100	30583	1
100	36845	1
100	36848	1
100	41741	1
100	45653	1
100	52228	1
101	8963	1
101	38070	1
102	9714	1
103	41507	1
104	9350	1
104	9351	1
105	9494	1
106	9074	1
106	9604	1
107	8963	1
108	63859	1
109	31248	1
110	63859	1
111	41044	1
111	41048	1
112	8964	1
112	38069	1
113	8964	1
113	38069	1
114	52132	1
115	13214	1
116	8964	1
116	38069	1
117	9276	1
118	9493	1
119	8960	1
119	8963	1
120	9276	1
120	10102	1
121	16576	1
122	46006	1
122	46009	1
123	9494	1
123	9820	1
123	10718	1
124	9276	1
125	8955	1
126	13214	1
127	39782	1
128	15357	1
128	37617	1
129	8925	1
129	8933	1
129	8978	1
129	8997	1
129	9045	1
129	9105	1
129	9276	1
129	9630	1
129	10102	1
129	10846	1
129	10847	1
129	10849	1
129	18081	1
129	26907	1
129	41047	1
130	8964	1
131	8937	1
131	9294	1
131	9425	1
131	16827	1
131	64431	1
132	8929	1
132	8944	1
132	8949	1
132	8950	1
132	9217	1
132	9763	1
132	16577	1
132	16828	1
132	19816	1
132	19817	1
132	19818	1
132	28592	1
132	30581	1
132	32766	1
132	32964	1
132	35419	1
132	37498	1
132	37507	1
132	40506	1
133	9021	1
133	9276	1
133	9425	1
133	11031	1
133	63854	1
133	63858	1
133	63862	1
133	63866	1
134	41583	1
134	41584	1
135	8925	1
135	8936	1
135	8944	1
135	8990	1
135	8997	1
135	9175	1
135	10698	1
136	18582	1
137	63854	1
137	63858	1
137	63862	1
137	63866	1
138	9494	1
139	11980	1
140	8964	1
140	38069	1
141	9552	1
141	10194	1
141	17566	1
142	8937	1
142	9176	1
142	10697	1
143	39782	1
144	8964	1
144	38069	1
145	8964	1
146	40505	1
146	40516	1
147	8961	1
147	8964	1
148	41580	1
149	31248	1
150	9203	1
151	8928	1
151	8944	1
151	9218	1
152	8964	1
152	38069	1
153	8970	1
153	63867	1
154	41347	1
154	41510	1
155	8960	1
156	11723	1
157	8955	1
157	41511	1
158	8983	1
158	8985	1
159	38069	1
160	11980	1
161	16576	1
162	8989	1
162	8992	1
163	9714	1
164	13554	1
165	18582	1
166	9494	1
167	42736	1
168	28576	1
169	8936	1
169	28626	1
170	39782	1
171	9294	1
172	9276	1
173	10748	1
174	41506	1
175	39782	1
176	9493	1
177	52062	1
178	9161	1
179	11330	1
180	8982	1
181	11980	1
182	9028	1
182	42858	1
183	8964	1
183	38069	1
184	13553	1
185	8924	1
185	19981	1
186	8961	1
186	52132	1
187	43340	1
188	9714	1
189	8949	1
190	8964	1
190	38069	1
191	39782	1
191	39790	1
192	8961	1
192	8964	1
193	8964	1
193	38069	1
194	9276	1
195	16576	1
196	11980	1
197	30294	1
198	8998	1
198	9104	1
199	38069	1
200	16576	1
201	41580	1
202	39782	1
203	38069	1
204	11724	1
204	41580	1
205	9161	1
206	9493	1
207	15356	1
208	9714	1
209	8929	1
209	17567	1
209	30576	1
209	30578	1
210	41048	1
211	8963	1
212	8964	1
213	8950	1
214	11662	1
215	11723	1
216	9303	1
217	10748	1
218	9277	1
218	9327	1
219	9326	1
219	41507	1
220	9851	1
221	38070	1
222	38070	1
223	8929	1
223	8970	1
223	17493	1
223	21930	1
223	64967	1
224	13554	1
225	38069	1
226	42851	1
227	8936	1
227	8993	1
227	9175	1
227	9276	1
227	9294	1
227	10698	1
227	64432	1
228	41347	1
228	41506	1
229	13553	1
230	9294	1
231	9494	1
232	16828	1
232	19817	1
232	19818	1
232	30581	1
232	35419	1
232	40506	1
233	10102	1
233	10846	1
233	10847	1
233	10849	1
233	17492	1
233	18079	1
233	41047	1
234	41044	1
234	41048	1
235	11723	1
236	9303	1
237	41507	1
238	8955	1
239	8961	1
239	8964	1
239	38069	1
240	32963	1
241	8936	1
241	9276	1
242	8924	1
242	19981	1
243	9074	1
243	9457	1
243	45564	1
244	8936	1
244	28626	1
245	8961	1
245	38069	1
246	13553	1
247	9457	1
247	45564	1
248	41044	1
248	41048	1
249	8929	1
249	16577	1
249	19817	1
249	19818	1
249	30581	1
249	32964	1
249	40506	1
250	11032	1
250	63859	1
251	8950	1
251	16577	1
251	19817	1
251	19818	1
251	30581	1
251	32964	1
251	40506	1
251	42547	1
252	39749	1
252	39782	1
252	39790	1
253	41347	1
253	41510	1
254	8961	1
254	38069	1
255	8978	1
255	8997	1
255	9045	1
255	9105	1
255	9276	1
255	9630	1
255	10102	1
255	10846	1
255	10847	1
255	10849	1
255	14381	1
255	18081	1
255	41047	1
256	8955	1
257	11723	1
258	38070	1
259	9304	1
260	18582	1
261	11724	1
261	41580	1
262	23220	1
262	23221	1
263	9714	1
264	39782	1
265	8960	1
265	8963	1
266	8936	1
266	8978	1
266	9045	1
267	37617	1
268	8963	1
268	8978	1
268	8990	1
268	8997	1
268	9276	1
268	11775	1
269	9276	1
269	9326	1
269	9327	1
269	9342	1
269	9343	1
269	9425	1
269	63854	1
269	63858	1
269	63862	1
270	11980	1
271	8964	1
272	41581	1
272	43340	1
272	43341	1
273	9074	1
273	36960	1
274	44796	1
275	8961	1
275	38069	1
276	9714	1
276	11723	1
277	9196	1
277	9741	1
278	13553	1
279	43469	1
279	43470	1
280	30577	1
281	14868	1
282	9303	1
283	8961	1
283	8964	1
284	30576	1
285	52062	1
286	8964	1
286	38069	1
287	8924	1
287	8936	1
287	8998	1
287	9104	1
287	9176	1
287	26906	1
287	45434	1
288	8924	1
289	43469	1
290	8964	1
290	11032	1
291	19981	1
292	8964	1
292	38069	1
293	8978	1
294	10748	1
295	9074	1
295	28626	1
295	28632	1
296	40500	1
297	9028	1
298	10749	1
298	64197	1
299	9276	1
300	9494	1
301	52062	1
302	8982	1
302	8984	1
303	9294	1
304	9276	1
305	9875	1
306	41530	1
307	8949	1
307	16576	1
307	32963	1
308	12600	1
309	8961	1
309	8964	1
310	8963	1
310	38070	1
311	19981	1
312	8984	1
312	9055	1
313	37694	1
313	64967	1
314	8954	1
315	8929	1
315	17493	1
316	27875	1
317	13553	1
318	8928	1
318	13553	1
318	17797	1
319	8998	1
320	8964	1
320	38069	1
321	11724	1
321	41580	1
322	37497	1
322	37500	1
323	52132	1
324	8964	1
324	38069	1
325	13553	1
326	41347	1
327	43469	1
327	43470	1
328	8964	1
328	38069	1
329	8964	1
329	38069	1
330	41347	1
330	41506	1
331	8940	1
331	8954	1
331	9027	1
331	9309	1
331	9310	1
331	9741	1
331	9742	1
331	11346	1
331	42092	1
332	18582	1
333	8964	1
333	38069	1
334	9552	1
334	64967	1
335	18582	1
336	16827	1
336	64432	1
337	8984	1
337	9055	1
338	8998	1
339	44792	1
340	9294	1
341	8964	1
341	38069	1
342	28626	1
343	27741	1
344	41506	1
345	9494	1
345	44795	1
345	60469	1
346	8978	1
346	9276	1
346	10102	1
347	18582	1
348	11980	1
349	41507	1
350	36960	1
351	30294	1
352	41506	1
353	28626	1
354	8945	1
354	10810	1
354	11774	1
354	52580	1
355	27741	1
356	36844	1
357	8983	1
357	8985	1
357	30577	1
358	19981	1
359	8924	1
359	8998	1
360	8961	1
360	8964	1
361	30294	1
362	41580	1
363	8961	1
363	8964	1
363	38069	1
364	19981	1
365	41506	1
366	8964	1
366	38069	1
367	9045	1
367	28626	1
368	9342	1
368	9343	1
369	8924	1
369	8945	1
369	8989	1
370	9304	1
371	8964	1
372	8978	1
372	9045	1
372	9276	1
372	10102	1
373	13553	1
374	13214	1
375	8993	1
375	8997	1
375	9175	1
375	10698	1
375	44494	1
376	8936	1
376	8978	1
376	9045	1
376	9074	1
376	10193	1
376	28626	1
377	8949	1
377	10194	1
377	13553	1
377	27742	1
377	40517	1
378	8928	1
378	16576	1
378	32963	1
379	39782	1
380	9276	1
381	38069	1
382	39749	1
382	39790	1
382	39835	1
383	9294	1
384	42735	1
385	8936	1
385	8978	1
385	9045	1
385	28626	1
386	9714	1
387	9259	1
388	8944	1
388	8993	1
388	8997	1
388	9175	1
388	9217	1
388	9259	1
388	9425	1
388	9942	1
388	10690	1
389	16576	1
390	9823	1
390	9824	1
391	47829	1
392	8964	1
393	9055	1
394	8998	1
395	39782	1
395	39790	1
396	16827	1
396	64432	1
397	9387	1
397	45587	1
398	8936	1
398	28626	1
399	11724	1
399	41580	1
400	18582	1
401	15345	1
401	18080	1
401	21929	1
402	11723	1
403	8928	1
403	8944	1
403	8945	1
403	12735	1
404	41586	1
405	9303	1
406	8924	1
406	19981	1
407	28626	1
408	8954	1
408	9027	1
408	9742	1
408	11345	1
409	11980	1
410	9161	1
411	8978	1
411	9105	1
411	11724	1
411	41580	1
412	8955	1
412	9494	1
412	41511	1
413	37617	1
414	9276	1
414	10102	1
415	10102	1
416	8961	1
416	8964	1
417	31248	1
418	9714	1
418	11723	1
419	45421	1
420	36960	1
421	41580	1
422	8963	1
422	38070	1
423	8924	1
423	8989	1
423	8992	1
423	9176	1
423	10697	1
423	64454	1
424	8963	1
425	8961	1
425	8964	1
426	8949	1
427	41580	1
428	28626	1
429	46006	1
429	46103	1
430	8933	1
430	9741	1
431	8961	1
431	38069	1
432	8963	1
433	31248	1
434	8949	1
434	13553	1
434	26736	1
434	26737	1
435	9715	1
436	8928	1
436	10194	1
436	17566	1
437	8989	1
437	8998	1
437	9176	1
437	10697	1
438	38069	1
439	8924	1
439	8928	1
439	8937	1
439	8945	1
439	8989	1
439	8998	1
439	9176	1
440	41580	1
441	9161	1
442	8964	1
443	9303	1
444	41506	1
445	8961	1
445	8964	1
446	8998	1
447	8924	1
447	8998	1
447	9104	1
447	25806	1
447	26906	1
447	45434	1
447	52184	1
448	8990	1
448	8997	1
448	16577	1
448	17777	1
448	19818	1
448	32964	1
448	35419	1
448	40506	1
448	42547	1
448	46010	1
449	9701	1
449	13554	1
450	8964	1
451	9075	1
451	9605	1
451	13214	1
452	9074	1
452	36960	1
453	8928	1
453	10194	1
453	13553	1
453	16576	1
454	8984	1
454	30294	1
455	9457	1
456	8961	1
456	8964	1
456	38069	1
457	10748	1
457	47830	1
458	8944	1
458	8975	1
458	8993	1
458	9175	1
458	9217	1
